"timestamp","gt_power_mw","gt_heat_rate_btu_kwh","gt_exhaust_temp_c","gt_setpoint_mw","gt_mode","solar_output_mw","solar_irradiance_fraction","solar_cell_temp_c","bess_soc_pct","bess_power_mw","bess_terminal_voltage_v","bess_setpoint_mw","compute_cpu_load_pct","compute_mem_util_pct","compute_inlet_temp_c","compute_load_mw","cooling_chws_temp_c","cooling_pump_flow_ls","cooling_cop","site_total_load_mw","it_load_mw","mechanical_load_mw","grid_import_mw","grid_import_metered_mw","islanded","balance_residual_mw","binding_constraint","forecast_mw","step_event","scenario_id","rng_seed","source"
"34.6",131.74,11442.2,540.91,97.2494,"ramping",119.558,0.599,43.2,72.0983,-7.979,1480.1,-31.3674,66.191,55.3,26.46,198.573,8.382,3977.2,4.04,219.9306,198.573,21.3576,-22.2888,1.5432,0,0.0,"ramp_limit",258.671,0,"demo_v2",605338760,"synthetic_generator"
"34.7",131.72,11385.9,541.0,96.5876,"ramping",118.8524,0.599,42.7,72.0986,-15.151,1478.5,-33.2811,65.359,55.1,26.46,196.077,8.382,3970.1,4.08,217.2913,196.077,21.2143,-17.0436,0.5619,0,0.0,"ramp_limit",268.251,0,"demo_v2",605338760,"synthetic_generator"
"34.8",131.7,11356.7,541.03,99.9215,"ramping",119.9319,0.599,43.3,72.0988,-20.682,1478.8,-34.6609,65.228,55.2,26.5,195.684,8.381,3966.2,4.07,216.971,195.684,21.287,-12.894,-0.0896,0,-0.0,"ramp_limit",278.0,0,"demo_v2",605338760,"synthetic_generator"
"34.9",131.68,11353.8,540.97,104.9093,"ramping",120.0047,0.599,42.6,72.0992,-24.555,1480.0,-34.3465,65.21,55.2,26.48,195.63,8.381,3960.8,3.98,217.3382,195.63,21.7082,-8.7048,-0.4421,0,-0.0,"ramp_limit",271.734,0,"demo_v2",605338760,"synthetic_generator"
"35.0",131.7,11382.9,540.95,165.3433,"ramping",119.7302,0.598,42.5,72.0993,-6.613,1480.4,38.7388,89.537,55.0,26.51,268.611,8.383,4687.9,4.2,290.169,268.611,21.558,46.8027,1.7614,0,0.0,"ramp_limit",266.061,1,"demo_v2",605338760,"synthetic_generator"
"35.1",131.72,11400.0,540.97,182.0659,"ramping",120.0031,0.598,42.9,72.0991,10.339,1480.7,53.1892,94.13,54.9,26.48,282.39,8.386,4838.4,4.02,304.9123,282.39,22.5223,44.3748,4.0542,0,0.0,"ramp_limit",265.873,0,"demo_v2",605338760,"synthetic_generator"
"35.2",131.7,11422.2,540.88,109.9022,"ramping",119.9797,0.599,42.8,72.0991,2.267,1480.4,-18.137,70.678,55.5,26.43,212.034,8.386,4131.6,4.1,233.5427,212.034,21.5087,-19.2363,2.6331,0,-0.0,"ramp_limit",273.046,0,"demo_v2",605338760,"synthetic_generator"
"35.3",131.68,11474.4,540.97,101.1338,"ramping",118.902,0.599,42.8,72.0992,-7.114,1480.7,-30.8249,66.243,54.9,26.51,198.729,8.385,3990.5,4.19,219.7571,198.729,21.0281,-22.6121,1.4861,0,0.0,"ramp_limit",265.497,0,"demo_v2",605338760,"synthetic_generator"
"35.4",131.66,11432.7,540.99,95.0767,"ramping",119.6678,0.598,43.2,72.0994,-14.568,1479.3,-33.4119,65.394,55.2,26.5,196.182,8.385,3941.3,4.02,217.9159,196.182,21.7339,-17.7544,0.5606,0,0.0,"ramp_limit",261.853,0,"demo_v2",605338760,"synthetic_generator"
"35.5",131.64,11452.6,540.94,88.102,"ramping",119.8025,0.599,42.9,72.0997,-20.126,1479.8,-34.1728,65.251,55.3,26.47,195.753,8.385,3952.0,4.08,217.2697,195.753,21.5167,-12.9604,0.1396,0,-0.0,"ramp_limit",273.989,0,"demo_v2",605338760,"synthetic_generator"
"35.6",131.62,11386.0,540.92,95.8144,"ramping",119.8055,0.599,42.9,72.1,-24.158,1479.5,-34.3525,65.214,55.5,26.49,195.642,8.384,3961.0,4.11,217.073,195.642,21.431,-9.1091,-0.3834,0,-0.0,"ramp_limit",264.476,0,"demo_v2",605338760,"synthetic_generator"
"35.7",131.6,11423.2,540.99,100.5405,"ramping",119.761,0.599,43.0,72.1004,-26.896,1479.2,-33.8148,65.197,55.2,26.43,195.591,8.384,3970.4,4.0,217.5462,195.591,21.9552,-5.8311,-0.7949,0,0.0,"ramp_limit",262.388,0,"demo_v2",605338760,"synthetic_generator"
"35.8",131.62,11374.9,541.02,180.4518,"ramping",119.145,0.599,43.3,72.1005,-7.867,1478.8,40.2319,89.543,55.2,26.5,268.629,8.386,4682.2,4.08,290.9969,268.629,22.3679,49.5539,1.7293,0,0.0,"ramp_limit",273.638,1,"demo_v2",605338760,"synthetic_generator"
"35.9",131.64,11410.4,540.96,173.3513,"ramping",119.3359,0.599,43.0,72.1004,9.715,1479.0,54.1591,94.133,55.2,26.51,282.399,8.388,4817.4,4.04,305.135,282.399,22.736,45.9698,3.9409,0,-0.0,"ramp_limit",265.351,0,"demo_v2",605338760,"synthetic_generator"
"36.0",131.62,11389.1,540.93,111.7199,"ramping",119.4973,0.599,42.8,72.1003,2.109,1480.2,-17.1168,70.659,55.3,26.49,211.977,8.388,4110.9,4.05,234.0005,211.977,22.0235,-18.0558,2.7731,0,-0.0,"ramp_limit",264.816,0,"demo_v2",605338760,"synthetic_generator"
"36.1",131.6,11432.3,541.01,108.8359,"ramping",120.2413,0.599,43.1,72.1004,-7.269,1479.8,-30.9737,66.204,54.9,26.47,198.612,8.388,3992.8,3.98,220.8676,198.612,22.2556,-22.6003,1.4055,0,-0.0,"ramp_limit",257.566,0,"demo_v2",605338760,"synthetic_generator"
"36.2",131.58,11401.6,540.9,87.6813,"ramping",119.3228,0.599,42.4,72.1006,-14.567,1479.1,-33.0152,65.356,55.4,26.49,196.068,8.388,3970.8,4.08,217.8876,196.068,21.8196,-17.3588,0.423,0,0.0,"ramp_limit",263.368,0,"demo_v2",605338760,"synthetic_generator"
"36.3",131.56,11403.8,540.89,97.5523,"ramping",118.7524,0.599,43.1,72.1009,-19.79,1479.6,-32.9905,65.203,55.2,26.49,195.609,8.387,3961.2,4.11,217.3219,195.609,21.7129,-12.1139,0.0167,0,-0.0,"ramp_limit",270.982,0,"demo_v2",605338760,"synthetic_generator"
"36.4",131.54,11422.7,540.98,95.7968,"ramping",119.7303,0.599,43.1,72.1012,-23.8,1479.4,-33.937,65.17,55.6,26.48,195.51,8.387,3951.5,4.09,217.3333,195.51,21.8233,-9.0504,-0.4537,0,-0.0,"ramp_limit",266.964,0,"demo_v2",605338760,"synthetic_generator"
"36.5",131.52,11385.7,541.03,96.4669,"ramping",118.9387,0.599,42.8,72.1016,-26.308,1478.7,-32.6463,65.183,55.0,26.49,195.549,8.387,3955.5,4.0,217.8124,195.549,22.2634,-5.2493,-0.7309,0,-0.0,"ramp_limit",277.446,0,"demo_v2",605338760,"synthetic_generator"
"36.6",131.54,11384.7,540.98,169.2674,"ramping",120.0308,0.599,43.4,72.1017,-7.698,1481.7,39.3406,89.509,55.4,26.51,268.527,8.389,4686.0,4.15,290.9114,268.527,22.3844,48.4932,1.99,0,-0.0,"ramp_limit",265.902,1,"demo_v2",605338760,"synthetic_generator"
"36.7",131.56,11408.7,540.94,189.1828,"ramping",120.0542,0.599,42.9,72.1016,9.762,1479.0,53.8981,94.106,55.6,26.46,282.318,8.391,4820.1,4.01,305.5123,282.318,23.1943,45.6636,3.9245,0,-0.0,"ramp_limit",269.528,0,"demo_v2",605338760,"synthetic_generator"
"36.8",131.54,11427.8,541.05,117.2316,"ramping",119.7864,0.599,42.9,72.1015,2.174,1477.9,-17.0072,70.654,55.0,26.54,211.962,8.391,4126.6,4.05,234.3192,211.962,22.3572,-18.0096,2.7896,0,0.0,"ramp_limit",275.665,0,"demo_v2",605338760,"synthetic_generator"
"36.9",131.52,11370.3,540.98,94.8601,"ramping",118.8522,0.599,43.4,72.1016,-6.802,1480.3,-29.4921,66.229,55.3,26.51,198.687,8.391,3973.3,4.06,220.8801,198.687,22.1931,-21.5857,1.4234,0,-0.0,"ramp_limit",272.747,0,"demo_v2",605338760,"synthetic_generator"
"37.0",131.5,11398.4,541.02,101.5463,"ramping",120.1389,0.599,43.9,72.1018,-14.342,1479.5,-33.3992,65.386,55.3,26.48,196.158,8.39,3962.3,4.09,218.2397,196.158,22.0817,-17.966,0.8046,0,0.0,"ramp_limit",267.003,0,"demo_v2",605338760,"synthetic_generator"
"37.1",131.48,11389.9,540.94,99.1006,"ramping",120.2776,0.599,42.9,72.1021,-19.945,1479.8,-34.1102,65.238,55.2,26.47,195.714,8.39,3956.8,4.13,217.6474,195.714,21.9334,-13.077,0.0826,0,-0.0,"ramp_limit",274.224,0,"demo_v2",605338760,"synthetic_generator"
"37.2",131.46,11415.0,540.94,92.4754,"ramping",119.131,0.598,42.6,72.1024,-23.618,1478.1,-32.9006,65.2,55.1,26.48,195.6,8.39,3949.4,4.1,217.6904,195.6,22.0904,-8.1942,-0.4698,0,0.0,"ramp_limit",266.534,0,"demo_v2",605338760,"synthetic_generator"
"37.3",131.44,11368.8,540.93,98.4699,"ramping",119.5708,0.598,42.8,72.1028,-26.413,1478.3,-33.4798,65.192,54.9,26.51,195.576,8.389,3956.8,4.14,217.531,195.576,21.955,-5.9791,-0.7686,0,-0.0,"ramp_limit",269.179,0,"demo_v2",605338760,"synthetic_generator"
"37.4",131.46,11424.6,540.92,168.735,"ramping",119.6278,0.598,43.4,72.1029,-7.453,1481.0,40.4723,89.539,55.2,26.51,268.617,8.391,4672.1,4.09,291.5601,268.617,22.9431,49.3831,1.742,0,-0.0,"ramp_limit",276.346,1,"demo_v2",605338760,"synthetic_generator"
"37.5",131.48,11447.7,541.06,181.0859,"ramping",120.5724,0.598,42.7,72.1028,9.835,1479.7,53.5346,94.133,55.2,26.5,282.399,8.394,4815.7,4.08,305.587,282.399,23.188,45.2275,3.8753,0,-0.0,"ramp_limit",269.831,0,"demo_v2",605338760,"synthetic_generator"
"37.6",131.46,11378.1,541.07,111.7256,"ramping",120.1565,0.599,42.7,72.1027,2.216,1480.2,-17.0411,70.682,55.2,26.48,212.046,8.394,4119.8,4.08,234.5754,212.046,22.5294,-18.0843,2.7099,0,0.0,"ramp_limit",277.543,0,"demo_v2",605338760,"synthetic_generator"
"37.7",131.44,11375.7,541.05,104.8951,"ramping",120.4779,0.598,43.1,72.1028,-7.083,1479.9,-30.5896,66.268,55.2,26.49,198.804,8.393,3990.2,4.06,221.3283,198.804,22.5243,-22.4,1.4425,0,-0.0,"ramp_limit",279.186,0,"demo_v2",605338760,"synthetic_generator"
"37.8",131.42,11327.8,540.96,101.5283,"ramping",119.5911,0.598,43.3,72.103,-14.24,1481.0,-32.329,65.442,55.2,26.5,196.326,8.393,3970.0,4.1,218.6821,196.326,22.3561,-16.9956,0.5857,0,-0.0,"ramp_limit",275.96,0,"demo_v2",605338760,"synthetic_generator"
"37.9",131.4,11359.3,541.01,92.2834,"ramping",119.9738,0.598,42.6,72.1033,-19.595,1481.5,-33.1337,65.294,55.0,26.56,195.882,8.392,3939.4,4.1,218.2401,195.882,22.3581,-12.4475,0.0097,0,-0.0,"ramp_limit",275.578,0,"demo_v2",605338760,"synthetic_generator"
"38.0",131.38,11411.5,541.05,96.2117,"ramping",120.0155,0.598,42.9,72.1036,-23.259,1480.1,-32.518,65.27,55.5,26.51,195.81,8.392,3963.9,3.96,218.8775,195.81,23.0675,-8.1646,-0.3402,0,0.0,"ramp_limit",274.329,0,"demo_v2",605338760,"synthetic_generator"
"38.1",131.4,11383.8,540.98,168.6848,"ramping",120.4283,0.598,42.9,72.1037,-5.225,1480.6,40.3605,89.594,55.2,26.52,268.782,8.394,4674.8,4.05,292.1888,268.782,23.4068,47.0465,1.9989,0,0.0,"ramp_limit",269.943,1,"demo_v2",605338760,"synthetic_generator"
"38.2",131.42,11389.7,541.15,183.8105,"ramping",120.8308,0.598,43.1,72.1036,11.439,1481.1,53.5583,94.188,55.5,26.53,282.564,8.396,4820.3,4.13,305.8091,282.564,23.2451,43.6483,3.821,0,0.0,"ramp_limit",271.228,0,"demo_v2",605338760,"synthetic_generator"
"38.3",131.4,11376.6,540.98,115.3573,"ramping",119.7895,0.598,42.5,72.1035,3.502,1478.7,-16.5589,70.743,55.2,26.51,212.229,8.397,4117.3,4.17,234.6306,212.229,22.4016,-18.8878,3.012,0,0.0,"ramp_limit",281.607,0,"demo_v2",605338760,"synthetic_generator"
"38.4",131.38,11429.9,541.12,102.926,"ramping",119.1335,0.598,43.0,72.1036,-5.659,1478.1,-28.8174,66.331,54.9,26.53,198.993,8.396,3982.1,4.08,221.6961,198.993,22.7031,-22.0499,1.6176,0,-0.0,"ramp_limit",281.173,0,"demo_v2",605338760,"synthetic_generator"
"38.5",131.36,11422.8,541.09,98.2003,"ramping",119.08,0.598,42.8,72.1038,-12.84,1478.2,-30.9921,65.483,55.0,26.54,196.449,8.396,3965.3,4.02,219.4479,196.449,22.9989,-17.0549,0.6042,0,0.0,"ramp_limit",267.285,0,"demo_v2",605338760,"synthetic_generator"
"38.6",131.34,11373.9,541.03,100.9512,"ramping",119.2791,0.598,42.8,72.104,-18.279,1479.2,-32.0267,65.342,55.0,26.5,196.026,8.395,3962.6,4.12,218.5924,196.026,22.5664,-12.6547,0.0731,0,0.0,"ramp_limit",280.252,0,"demo_v2",605338760,"synthetic_generator"
"38.7",131.32,11379.0,541.01,93.1833,"ramping",119.6098,0.599,43.2,72.1043,-22.158,1479.6,-31.9618,65.304,55.2,26.5,195.912,8.395,3956.4,4.02,218.968,195.912,23.056,-8.709,-0.1788,0,0.0,"ramp_limit",268.979,0,"demo_v2",605338760,"synthetic_generator"
"38.8",131.3,11406.5,541.04,86.8618,"ramping",119.8646,0.598,43.0,72.1047,-24.99,1479.5,-32.1494,65.325,55.1,26.5,195.975,8.394,3955.2,4.03,219.0152,195.975,23.0402,-6.0643,-0.6884,0,0.0,"ramp_limit",285.025,0,"demo_v2",605338760,"synthetic_generator"
"38.9",131.32,11410.6,540.88,177.9452,"ramping",120.0327,0.598,42.5,72.1048,-6.195,1478.7,41.313,89.646,55.6,26.49,268.938,8.396,4684.3,4.05,292.6657,268.938,23.7277,48.9713,1.6803,0,0.0,"ramp_limit",267.867,1,"demo_v2",605338760,"synthetic_generator"
"39.0",131.34,11390.2,541.14,188.5833,"ramping",118.6872,0.598,42.9,72.1046,11.478,1481.3,56.1527,94.211,55.3,26.5,282.633,8.399,4817.1,4.13,306.1799,282.633,23.5469,46.2056,3.8385,0,-0.0,"ramp_limit",259.401,0,"demo_v2",605338760,"synthetic_generator"
"39.1",131.32,11344.6,541.04,115.7013,"ramping",118.9505,0.598,42.9,72.1045,3.98,1480.5,-14.9752,70.744,55.4,26.53,212.232,8.399,4113.7,4.09,235.2953,212.232,23.0633,-17.7787,2.9956,0,-0.0,"ramp_limit",272.904,0,"demo_v2",605338760,"synthetic_generator"
"39.2",131.3,11435.6,541.11,103.7562,"ramping",120.3891,0.598,42.8,72.1046,-5.716,1480.5,-30.2237,66.298,55.1,26.5,198.894,8.399,3997.6,4.18,221.4654,198.894,22.5714,-23.4003,1.5682,0,0.0,"ramp_limit",266.955,0,"demo_v2",605338760,"synthetic_generator"
"39.3",131.28,11386.5,540.99,103.9024,"ramping",119.2678,0.598,43.0,72.1048,-12.832,1480.2,-30.8186,65.456,55.4,26.47,196.368,8.398,3967.1,4.01,219.7292,196.368,23.3612,-16.8879,0.643,0,0.0,"ramp_limit",271.32,0,"demo_v2",605338760,"synthetic_generator"
"39.4",131.26,11385.4,541.02,94.5419,"ramping",119.4121,0.598,42.1,72.1051,-18.146,1480.9,-31.578,65.3,55.0,26.53,195.9,8.398,3959.1,4.05,219.0941,195.9,23.1941,-12.3365,0.1025,0,0.0,"ramp_limit",274.435,0,"demo_v2",605338760,"synthetic_generator"
"39.5",131.24,11361.7,540.97,101.9275,"ramping",120.3679,0.598,43.4,72.1054,-22.419,1479.4,-33.2213,65.251,55.4,26.52,195.753,8.397,3965.5,4.18,218.3866,195.753,22.6336,-9.7104,-0.3258,0,0.0,"ramp_limit",265.567,0,"demo_v2",605338760,"synthetic_generator"
"39.6",131.22,11445.5,540.97,93.6528,"ramping",119.9003,0.598,43.6,72.1057,-25.214,1478.4,-32.2793,65.247,55.5,26.49,195.741,8.397,3942.3,4.08,218.841,195.741,23.1,-5.9711,-0.6241,0,-0.0,"ramp_limit",274.774,0,"demo_v2",605338760,"synthetic_generator"
"39.7",131.24,11332.0,541.08,174.7787,"ramping",120.0527,0.598,43.2,72.1058,-6.364,1481.3,41.2829,89.577,55.5,26.5,268.731,8.399,4682.0,4.09,292.5756,268.731,23.8446,49.1097,1.7938,0,-0.0,"ramp_limit",272.524,1,"demo_v2",605338760,"synthetic_generator"
"39.8",131.26,11414.5,541.07,187.601,"ramping",119.12,0.598,43.1,72.1056,11.455,1481.6,56.4979,94.167,55.6,26.53,282.501,8.401,4824.3,4.02,306.8779,282.501,24.3769,46.5773,3.9511,0,0.0,"ramp_limit",271.774,0,"demo_v2",605338760,"synthetic_generator"
"39.9",131.24,11372.4,541.0,115.015,"ramping",120.27,0.598,42.5,72.1056,3.766,1479.6,-15.6716,70.707,55.5,26.52,212.121,8.401,4127.9,4.02,235.8384,212.121,23.7174,-18.2584,2.8811,0,0.0,"ramp_limit",277.324,0,"demo_v2",605338760,"synthetic_generator"
"40.0",131.22,11373.6,541.07,100.9728,"ramping",119.5158,0.598,43.0,72.1057,-5.377,1480.7,-28.4882,66.278,55.4,26.51,198.834,8.401,3984.2,4.06,222.2476,198.834,23.4136,-22.0,1.8319,0,0.0,"ramp_limit",275.761,0,"demo_v2",605338760,"synthetic_generator"
"40.1",131.2,11378.2,541.01,100.6327,"ramping",120.3925,0.598,43.0,72.1058,-12.908,1479.6,-31.9418,65.422,55.4,26.52,196.266,8.4,3971.1,4.07,219.6507,196.266,23.3847,-17.9355,0.8409,0,-0.0,"ramp_limit",266.014,0,"demo_v2",605338760,"synthetic_generator"
"40.2",131.18,11384.2,541.03,95.8856,"ramping",120.0537,0.598,43.1,72.1061,-18.347,1479.5,-32.0968,65.255,55.3,26.53,195.765,8.4,3974.1,4.08,219.1369,195.765,23.3719,-12.6541,0.0454,0,-0.0,"ramp_limit",270.853,0,"demo_v2",605338760,"synthetic_generator"
"40.3",131.16,11411.1,541.05,96.124,"ramping",119.8276,0.598,42.7,72.1064,-22.163,1478.5,-31.8081,65.233,55.4,26.5,195.699,8.399,3955.2,4.06,219.1795,195.699,23.4805,-8.5492,-0.4354,0,0.0,"ramp_limit",278.552,0,"demo_v2",605338760,"synthetic_generator"
"40.4",131.14,11414.4,541.05,102.726,"ramping",119.4271,0.598,43.4,72.1068,-24.806,1478.8,-31.4881,65.233,55.1,26.48,195.699,8.399,3966.3,4.09,219.079,195.699,23.38,-5.5867,-0.7573,0,-0.0,"ramp_limit",277.704,0,"demo_v2",605338760,"synthetic_generator"
"40.5",131.16,11445.6,540.96,170.8598,"ramping",120.0992,0.598,43.0,72.1068,-5.949,1481.1,41.7157,89.579,55.3,26.5,268.737,8.401,4677.2,4.07,292.9749,268.737,24.2379,49.1296,1.6833,0,0.0,"ramp_limit",281.262,1,"demo_v2",605338760,"synthetic_generator"
"40.6",131.18,11421.2,541.01,196.7797,"ramping",120.0706,0.598,43.0,72.1067,11.647,1478.0,56.1273,94.165,55.4,26.55,282.495,8.403,4823.2,3.98,307.3779,282.495,24.8829,46.0172,4.1989,0,0.0,"ramp_limit",271.368,0,"demo_v2",605338760,"synthetic_generator"
"40.7",131.16,11379.2,541.0,113.9476,"ramping",118.5358,0.598,43.1,72.1066,4.348,1479.3,-14.1012,70.68,55.2,26.5,212.04,8.403,4140.9,4.12,235.5946,212.04,23.5546,-17.2713,2.8812,0,0.0,"ramp_limit",266.697,0,"demo_v2",605338760,"synthetic_generator"
"40.8",131.14,11374.3,541.05,102.1702,"ramping",119.7419,0.598,43.1,72.1067,-4.994,1479.2,-28.6093,66.246,55.5,26.53,198.738,8.403,3994.1,4.1,222.2726,198.738,23.5346,-22.5039,1.6954,0,-0.0,"ramp_limit",275.053,0,"demo_v2",605338760,"synthetic_generator"
"40.9",131.12,11414.1,541.1,101.4185,"ramping",119.4651,0.598,42.9,72.1069,-12.353,1479.4,-30.9538,65.399,55.2,26.5,196.197,8.402,3957.3,4.12,219.6313,196.197,23.4343,-17.5027,0.8168,0,0.0,"ramp_limit",271.596,0,"demo_v2",605338760,"synthetic_generator"
"41.0",131.1,11375.9,541.02,103.2778,"ramping",119.4466,0.598,42.9,72.1071,-17.717,1480.3,-31.2763,65.249,55.6,26.5,195.747,8.402,3967.7,4.11,219.2703,195.747,23.5233,-12.463,0.2508,0,0.0,"ramp_limit",279.411,0,"demo_v2",605338760,"synthetic_generator"
"41.1",131.08,11420.9,541.07,102.085,"ramping",118.9526,0.598,42.9,72.1074,-21.37,1479.5,-30.6041,65.234,55.1,26.52,195.702,8.402,3947.3,4.07,219.4285,195.702,23.7265,-8.1369,-0.4929,0,-0.0,"ramp_limit",283.013,0,"demo_v2",605338760,"synthetic_generator"
"41.2",131.06,11421.6,541.08,108.1632,"ramping",118.9462,0.598,43.1,72.1077,-23.999,1479.4,-30.6429,65.226,55.1,26.49,195.678,8.401,3971.5,4.09,219.3633,195.678,23.6853,-5.5471,-0.6258,0,0.0,"ramp_limit",275.425,0,"demo_v2",605338760,"synthetic_generator"
"41.3",131.08,11402.6,541.03,170.7446,"ramping",118.9881,0.598,42.7,72.1078,-4.913,1480.5,43.3319,89.552,55.2,26.52,268.656,8.403,4684.9,4.03,293.4,268.656,24.744,49.7119,1.8096,0,0.0,"ramp_limit",273.036,1,"demo_v2",605338760,"synthetic_generator"
"41.4",131.1,11379.0,541.06,181.2771,"ramping",119.8961,0.598,42.2,72.1076,12.392,1480.5,56.1332,94.162,55.2,26.54,282.486,8.405,4823.7,4.09,307.1293,282.486,24.6433,45.2768,3.893,0,0.0,"ramp_limit",283.188,0,"demo_v2",605338760,"synthetic_generator"
"41.5",131.08,11360.6,541.07,115.1564,"ramping",120.0125,0.598,42.5,72.1076,4.67,1478.6,-14.8488,70.689,55.3,26.56,212.067,8.405,4125.5,4.05,236.2437,212.067,24.1767,-18.3375,2.8645,0,-0.0,"ramp_limit",273.63,0,"demo_v2",605338760,"synthetic_generator"
"41.6",131.06,11397.5,540.98,110.7732,"ramping",119.9623,0.598,43.2,72.1076,-4.623,1479.2,-28.1117,66.245,55.2,26.52,198.735,8.405,3992.5,4.03,222.9106,198.735,24.1756,-22.3741,1.5506,0,-0.0,"ramp_limit",271.61,0,"demo_v2",605338760,"synthetic_generator"
"41.7",131.04,11371.5,541.02,96.283,"ramping",119.2552,0.598,42.7,72.1078,-11.915,1477.7,-30.35,65.403,55.4,26.53,196.209,8.405,3963.0,4.12,219.9452,196.209,23.7362,-17.3353,0.8299,0,-0.0,"ramp_limit",274.757,0,"demo_v2",605338760,"synthetic_generator"
"41.8",131.02,11392.6,541.11,106.5115,"ramping",120.0799,0.598,42.8,72.108,-17.623,1480.2,-32.0502,65.237,55.4,26.5,195.711,8.404,3958.1,4.21,219.0497,195.711,23.3387,-13.3319,-0.027,0,-0.0,"ramp_limit",274.008,0,"demo_v2",605338760,"synthetic_generator"
"41.9",131.0,11401.9,541.12,96.2964,"ramping",119.7786,0.599,43.2,72.1083,-21.412,1480.0,-30.9882,65.205,55.3,26.5,195.615,8.404,3947.9,4.04,219.7904,195.615,24.1754,-8.4772,-0.2695,0,0.0,"ramp_limit",276.25,0,"demo_v2",605338760,"synthetic_generator"
"42.0",131.02,11390.3,541.09,181.3945,"ramping",119.7045,0.599,42.9,72.1084,-3.198,1479.6,42.8419,89.536,55.2,26.52,268.608,8.405,4679.5,4.04,293.5664,268.608,24.9584,47.5077,2.0998,0,-0.0,"ramp_limit",278.971,1,"demo_v2",605338760,"synthetic_generator"
"42.1",131.04,11387.0,541.07,192.7147,"ramping",118.8741,0.598,42.7,72.1082,13.914,1478.6,57.1674,94.135,55.2,26.54,282.405,8.408,4833.7,4.14,307.0815,282.405,24.6765,44.7888,3.9525,0,-0.0,"ramp_limit",279.602,0,"demo_v2",605338760,"synthetic_generator"
"42.2",131.02,11344.9,541.08,118.362,"ramping",120.3977,0.599,43.4,72.1081,5.767,1480.9,-14.825,70.665,55.4,26.55,211.995,8.408,4126.7,4.02,236.5927,211.995,24.5977,-19.409,2.9603,0,-0.0,"ramp_limit",275.777,0,"demo_v2",605338760,"synthetic_generator"
"42.3",131.0,11403.3,541.07,115.0818,"ramping",118.8241,0.598,42.6,72.1082,-3.557,1478.4,-27.1276,66.231,55.6,26.56,198.693,8.407,3998.0,4.12,222.6965,198.693,24.0035,-22.4571,1.7685,0,-0.0,"ramp_limit",277.236,0,"demo_v2",605338760,"synthetic_generator"
"42.4",130.98,11377.4,541.05,94.6289,"ramping",119.7309,0.598,43.2,72.1083,-11.149,1478.5,-30.3381,65.395,55.5,26.5,196.185,8.407,3955.2,4.08,220.3728,196.185,24.1878,-18.0872,0.5826,0,-0.0,"ramp_limit",278.55,0,"demo_v2",605338760,"synthetic_generator"
"42.5",130.96,11426.2,541.08,94.4965,"ramping",120.2681,0.598,43.4,72.1085,-16.892,1480.5,-31.4097,65.244,55.3,26.5,195.732,8.406,3970.9,4.11,219.8184,195.732,24.0864,-13.4186,0.0255,0,-0.0,"ramp_limit",281.686,0,"demo_v2",605338760,"synthetic_generator"
"42.6",130.94,11389.8,541.1,91.7432,"ramping",119.5911,0.598,42.7,72.1088,-20.933,1479.6,-31.1465,65.221,55.3,26.52,195.663,8.406,3960.2,4.19,219.3846,195.663,23.7216,-9.1166,-0.4068,0,-0.0,"ramp_limit",281.242,0,"demo_v2",605338760,"synthetic_generator"
"42.7",130.92,11383.3,541.04,100.3682,"ramping",120.6439,0.599,43.0,72.1092,-23.911,1478.4,-31.44,65.231,54.6,26.53,195.693,8.405,3955.4,4.05,220.1239,195.693,24.4309,-6.4284,-0.6899,0,-0.0,"ramp_limit",285.839,0,"demo_v2",605338760,"synthetic_generator"
"42.8",130.94,11379.3,541.12,177.6189,"ramping",119.993,0.599,42.5,72.1092,-5.033,1481.2,42.6878,89.585,55.3,26.52,268.755,8.407,4688.1,4.12,293.6208,268.755,24.8658,49.1889,1.7409,0,0.0,"ramp_limit",288.569,1,"demo_v2",605338760,"synthetic_generator"
"42.9",130.96,11413.1,541.06,194.0144,"ramping",119.7796,0.599,43.0,72.1091,12.532,1479.6,56.9296,94.171,55.2,26.54,282.513,8.41,4826.1,4.1,307.6692,282.513,25.1562,45.9359,3.9154,0,0.0,"ramp_limit",274.287,0,"demo_v2",605338760,"synthetic_generator"
"43.0",130.94,11383.9,541.0,124.9789,"ramping",119.2371,0.599,42.6,72.109,5.291,1477.5,-13.0111,70.702,55.6,26.52,212.106,8.41,4133.6,3.99,237.166,212.106,25.06,-17.1163,2.8491,0,-0.0,"ramp_limit",278.149,0,"demo_v2",605338760,"synthetic_generator"
"43.1",130.92,11423.5,541.04,104.0658,"ramping",119.7342,0.599,43.0,72.109,-3.9,1479.0,-27.1316,66.277,55.4,26.52,198.831,8.409,3992.5,4.04,223.5226,198.831,24.6916,-22.114,1.5776,0,-0.0,"ramp_limit",282.217,0,"demo_v2",605338760,"synthetic_generator"
"43.2",130.9,11399.4,541.05,95.0481,"ramping",120.3324,0.599,43.0,72.1092,-11.373,1479.7,-30.2646,65.427,55.0,26.59,196.281,8.409,3956.7,4.04,220.9678,196.281,24.6868,-17.7868,0.6628,0,-0.0,"ramp_limit",273.822,0,"demo_v2",605338760,"synthetic_generator"
